sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,decile_score,priors_count,two_year_recid
Female,23,Hispanic,0,3,0,0,1,M,Operating W/O Valid License,1,3,1,0
Male,28,Caucasian,0,5,0,0,1,F,Pos Cannabis W/Intent Sel/Del,0,5,1,0
Female,21,African-American,0,8,0,0,0,F,Robbery Sudd Snatch No Weapon,1,8,0,1
Male,36,Caucasian,0,3,0,0,0,M,Viol Injunct Domestic Violence,0,3,0,0
Male,24,African-American,0,3,0,0,0,F,Grand Theft in the 3rd Degree,0,3,0,0
Male,28,African-American,0,6,0,0,3,F,arrest case no charge,1,6,3,1
Male,30,Other,0,2,0,0,1,F,arrest case no charge,1,2,1,1
Male,29,African-American,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0,1,0,0
Female,30,Caucasian,0,6,0,0,0,M,Battery,0,6,0,0
Male,51,Hispanic,0,1,0,0,1,M,Assault,0,1,1,0
Male,33,Other,0,1,0,0,3,F,Felony Battery (Dom Strang),0,1,3,0
Female,25,African-American,0,6,0,0,2,F,arrest case no charge,0,6,2,0
Male,32,African-American,0,9,1,0,12,F,arrest case no charge,1,9,12,1
Male,23,African-American,0,6,0,1,1,F,Grand Theft in the 3rd Degree,0,6,1,0
Male,47,African-American,0,3,0,0,3,F,Possession Burglary Tools,0,3,3,0
Female,32,Hispanic,0,3,0,0,1,F,Possession of Cocaine,1,3,1,1
Male,37,Caucasian,0,1,0,0,0,F,Forging Bank Bills/Promis Note,0,1,0,0
Male,19,African-American,0,10,2,0,2,F,Poss Pyrrolidinovalerophenone,1,10,2,1
Male,27,Hispanic,0,8,0,0,0,M,Battery,0,8,0,0
Male,39,Other,0,1,0,0,0,M,Battery,0,1,0,0
Female,21,Caucasian,0,6,0,2,0,F,Possession of Cocaine,0,6,0,0
Male,69,Caucasian,0,1,0,0,0,M,Aggravated Assault W/dead Weap,0,1,0,0
Male,21,Caucasian,0,6,0,0,2,F,arrest case no charge,0,6,2,0
Male,26,African-American,0,10,0,1,6,M,Battery,1,10,6,1
Male,22,Caucasian,0,4,0,0,0,F,Possession of Cocaine,0,4,0,0
Female,23,African-American,0,5,0,0,0,F,Driving While License Revoked,1,5,0,1
Male,49,African-American,0,5,0,0,3,F,Grand Theft (Motor Vehicle),0,5,3,0
Male,29,African-American,0,4,0,1,2,M,Battery,1,4,2,0
Female,60,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Female,26,African-American,0,10,0,0,0,M,,0,10,0,0
Male,23,African-American,2,10,0,0,3,F,"Poss3,4 Methylenedioxymethcath",1,10,3,1
Male,34,Hispanic,0,5,0,0,2,M,arrest case no charge,1,5,2,1
Female,20,Other,1,4,0,0,1,F,arrest case no charge,0,4,1,0
Male,36,Hispanic,0,3,0,0,1,F,Felony/Driving Under Influence,0,3,1,0
Male,30,Caucasian,0,4,0,0,0,F,Possession of Cocaine,0,4,0,0
Male,21,African-American,0,3,1,0,1,F,Grand Theft in the 3rd Degree,1,3,1,0
Male,22,Caucasian,0,6,0,0,2,M,Possess Cannabis/20 Grams Or Less,1,6,2,1
Male,57,African-American,0,8,0,0,18,F,arrest case no charge,0,8,18,0
Male,21,African-American,0,9,0,0,4,F,arrest case no charge,1,9,4,1
Male,21,African-American,0,5,0,0,0,F,Burglary Structure Unoccup,1,5,0,1
Male,34,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Female,50,Caucasian,0,1,0,0,1,M,Battery,1,1,1,1
Male,40,Caucasian,0,7,0,0,0,F,arrest case no charge,1,7,0,1
Male,25,African-American,0,8,0,0,7,F,Tamper With Witness/Victim/CI,1,8,7,1
Female,53,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Female,24,African-American,0,4,0,0,0,F,Aggravated Assault W/Dead Weap,0,4,0,0
Male,42,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,28,African-American,0,3,0,0,1,M,Battery,0,3,1,0
Male,24,Caucasian,0,4,0,0,1,M,Disorderly Intoxication,0,4,1,0
Male,26,African-American,1,8,1,0,6,F,Robbery / No Weapon,1,8,6,1
Male,22,African-American,0,9,0,0,4,F,Grand Theft in the 3rd Degree,1,9,4,1
Male,21,Caucasian,0,7,0,0,3,M,arrest case no charge,0,7,3,0
Male,37,African-American,0,9,0,0,23,F,Battery on Law Enforc Officer,1,9,23,1
Male,35,African-American,0,5,0,0,2,F,Possession of Cannabis,0,5,2,0
Male,53,African-American,0,1,0,0,2,F,Felony Driving While Lic Suspd,0,1,2,0
Male,60,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,29,African-American,0,4,0,0,7,F,Possession of Cocaine,1,4,7,0
Male,48,Caucasian,1,8,0,0,23,F,Felony Petit Theft,1,8,23,1
Female,52,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,27,African-American,0,8,0,0,12,F,Driving While License Revoked,1,8,12,1
Male,28,African-American,0,9,0,0,5,F,arrest case no charge,1,9,5,0
Male,33,Caucasian,0,3,0,0,3,M,Battery,0,3,3,0
Female,28,Hispanic,0,2,0,0,0,F,arrest case no charge,0,2,0,0
Male,47,Caucasian,0,10,0,0,5,F,Possession of Cocaine,1,10,5,1
Male,36,African-American,0,7,0,0,14,F,Throw Deadly Missile Into Veh,1,7,14,1
Male,29,African-American,1,5,0,0,2,F,Aggravated Battery / Pregnant,0,5,2,0
Male,22,African-American,0,9,0,1,0,M,Unlaw Use False Name/Identity,1,9,0,1
Male,26,African-American,0,7,0,2,6,F,Poss Cocaine/Intent To Del/Sel,0,7,6,0
Male,25,Caucasian,0,2,0,0,0,F,Resist Officer w/Violence,0,2,0,0
Male,68,Caucasian,0,1,0,0,2,F,Aggravated Assault W/dead Weap,0,1,2,0
Male,56,African-American,0,3,0,0,5,F,Driving While License Revoked,0,3,5,0
Male,27,African-American,0,8,0,0,9,F,Aggravated Battery / Pregnant,1,8,9,1
Male,52,Caucasian,0,1,0,0,4,F,Grand Theft in the 3rd Degree,1,1,4,1
Male,32,African-American,0,2,0,0,3,F,Battery on Law Enforc Officer,0,2,3,0
Male,60,Other,0,1,0,0,4,F,arrest case no charge,0,1,4,0
Male,23,Hispanic,0,3,0,0,1,M,Exposes Culpable Negligence,0,3,1,0
Female,39,Caucasian,0,6,0,0,0,M,Disorderly Intoxication,0,6,0,0
Male,56,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Female,22,African-American,0,7,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,7,0,0
Female,27,African-American,0,2,0,0,1,F,Use Scanning Device to Defraud,1,2,1,1
Male,53,African-American,0,6,0,0,11,F,arrest case no charge,0,6,11,0
Male,25,Caucasian,0,2,0,0,0,M,Driving Under The Influence,1,2,0,1
Male,21,Hispanic,0,3,0,0,0,M,Battery,0,3,0,0
Male,22,Caucasian,0,3,0,0,0,F,Leaving the Scene of Accident,0,3,0,0
Female,58,Caucasian,0,1,0,0,2,M,DUI Property Damage/Injury,0,1,2,0
Male,31,African-American,0,3,0,0,7,M,Aggravated Battery / Pregnant,1,3,7,1
Male,22,Caucasian,0,5,0,0,1,F,False Ownership Info/Pawn Item,1,5,1,1
Male,28,African-American,0,6,0,0,8,F,Uttering a Forged Instrument,1,6,8,1
Male,42,Other,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,20,African-American,0,7,0,0,0,F,Grand Theft (Motor Vehicle),1,7,0,1
Male,29,Caucasian,0,6,0,0,0,M,Battery,1,6,0,1
Male,29,African-American,0,10,0,0,8,F,arrest case no charge,0,10,8,0
Male,58,African-American,0,7,0,0,21,M,arrest case no charge,1,7,21,1
Male,22,African-American,0,7,0,0,3,F,Grand Theft in the 3rd Degree,0,7,3,0
Male,48,Hispanic,0,1,0,0,1,M,Operating W/O Valid License,1,1,1,1
Male,37,Caucasian,0,4,0,0,0,F,Crimin Mischief Damage $1000+,0,4,0,0
Male,57,African-American,0,5,0,0,1,F,Felony Petit Theft,1,5,1,1
Male,27,Caucasian,0,1,0,0,3,M,Fleeing or Eluding a LEO,0,1,3,0
Male,26,African-American,0,4,0,0,3,F,Burglary Unoccupied Dwelling,0,4,3,0
Male,24,Caucasian,0,8,1,1,3,F,"Poss3,4 Methylenedioxymethcath",1,8,3,1
Male,33,Caucasian,0,1,0,0,0,F,Aggravated Battery / Pregnant,0,1,0,0
Male,29,African-American,0,6,0,0,2,F,arrest case no charge,0,6,2,0
Female,24,African-American,0,10,0,0,3,F,Grand Theft in the 3rd Degree,1,10,3,1
Male,19,Caucasian,0,10,0,1,1,F,Felony Battery (Dom Strang),1,10,1,1
Male,36,Caucasian,0,1,0,0,2,M,Battery,0,1,2,0
Female,24,Caucasian,0,5,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,5,0,0
Male,34,Caucasian,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,1,0,0
Male,25,Hispanic,0,5,0,0,2,F,arrest case no charge,1,5,2,1
Male,20,African-American,1,10,0,1,1,F,arrest case no charge,1,10,1,1
Male,28,Hispanic,0,5,0,0,2,M,arrest case no charge,1,5,2,1
Male,24,African-American,0,2,0,0,1,M,Battery,1,2,1,1
Male,61,Caucasian,0,1,0,0,4,F,arrest case no charge,0,1,4,0
Female,50,African-American,0,2,0,0,3,F,Aggravated Assault W/Dead Weap,0,2,3,0
Male,30,African-American,0,1,0,0,1,M,Battery,0,1,1,0
Male,38,African-American,0,3,0,0,5,F,Possession of Cannabis,0,3,5,0
Male,24,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,45,African-American,0,2,0,0,16,F,arrest case no charge,0,2,16,0
Female,46,African-American,0,10,0,0,2,F,Grand Theft in the 3rd Degree,1,10,2,1
Male,41,Caucasian,0,1,0,0,0,M,Battery,1,1,0,1
Male,20,Other,0,8,0,1,0,F,Possession of Cocaine,1,8,0,1
Male,27,African-American,0,8,0,0,13,M,Possess Cannabis/20 Grams Or Less,1,8,13,1
Female,51,African-American,0,8,0,0,16,F,Possession of Cocaine,0,8,16,0
Male,26,African-American,0,6,0,0,1,M,Battery,1,6,1,1
Male,29,African-American,0,5,0,0,3,F,Possession of Ethylone,1,5,3,1
Male,52,Caucasian,0,5,0,0,6,F,Grand Theft in the 3rd Degree,1,5,6,1
Male,28,Caucasian,0,4,0,0,1,F,Agg Battery Grt/Bod/Harm,1,4,1,1
Female,34,Native American,0,7,0,0,4,F,arrest case no charge,1,7,4,1
Male,55,African-American,0,3,0,0,5,F,Felony Petit Theft,1,3,5,1
Male,26,African-American,1,9,1,0,10,F,Aggravated Battery,1,9,10,1
Male,28,African-American,0,10,0,0,5,F,Possession Of Alprazolam,0,10,5,0
Male,63,Caucasian,0,1,0,0,2,F,Felony DUI (level 3),0,1,2,0
Male,42,African-American,0,1,0,0,0,F,Aggravated Assault w/Firearm,0,1,0,0
Male,23,African-American,1,6,2,2,6,F,Driving While License Revoked,1,6,6,0
Male,54,African-American,0,9,0,0,28,F,Possession of Cocaine,1,9,28,1
Male,35,African-American,0,7,0,1,8,F,Felony Battery w/Prior Convict,1,7,8,1
Female,24,African-American,1,9,0,0,6,F,arrest case no charge,1,9,6,1
Male,54,African-American,0,1,0,0,2,M,Battery,0,1,2,0
Male,58,African-American,0,6,0,0,12,M,DUI Level 0.15 Or Minor In Veh,1,6,12,1
Male,23,Caucasian,0,5,0,1,1,M,Resist/Obstruct W/O Violence,1,5,1,1
Male,35,African-American,0,2,0,0,1,M,Battery,0,2,1,0
Male,20,African-American,0,10,0,0,1,F,Fraudulent Use of Credit Card,1,10,1,1
Male,51,Caucasian,0,1,0,0,0,F,Felony Battery (Dom Strang),0,1,0,0
Male,24,Hispanic,0,10,0,0,0,F,"Poss 3,4 MDMA (Ecstasy)",0,10,0,0
Male,37,Caucasian,0,2,0,0,3,F,Possession of Cocaine,0,2,3,0
Male,47,Caucasian,0,1,0,0,3,F,Drivg While Lic Suspd/Revk/Can,0,1,3,0
Male,34,Caucasian,0,6,0,0,4,F,Possession of Cannabis,1,6,4,1
Male,56,Caucasian,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Male,34,Hispanic,0,1,0,0,4,F,Burglary Dwelling Occupied,1,1,4,1
Male,59,Caucasian,0,1,0,0,1,F,Burglary Dwelling Assault/Batt,1,1,1,1
Male,35,Asian,0,6,0,0,0,F,Burglary Structure Unoccup,0,6,0,0
Male,58,Hispanic,0,1,0,0,1,F,Possession Burglary Tools,0,1,1,0
Male,29,Hispanic,0,4,0,0,2,M,Driving Under The Influence,0,4,2,0
Female,24,Caucasian,0,9,0,1,6,F,Poss Contr Subst W/o Prescript,1,9,6,1
Male,21,Caucasian,0,9,0,4,2,M,Assault,1,9,2,1
Male,26,African-American,0,9,0,0,2,M,arrest case no charge,0,9,2,0
Male,50,Asian,0,7,0,0,5,F,Driving While License Revoked,1,7,5,1
Male,26,African-American,0,2,0,0,1,F,Cash Item w/Intent to Defraud,0,2,1,0
Female,30,Caucasian,0,2,0,0,0,M,Driving Under The Influence,0,2,0,0
Male,29,Caucasian,0,9,0,0,6,F,arrest case no charge,1,9,6,1
Male,29,Caucasian,0,4,0,0,0,M,Battery,1,4,0,1
Male,54,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,29,African-American,0,4,0,0,4,F,False Ownership Info/Pawn Item,1,4,4,1
Female,59,Caucasian,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,38,African-American,0,5,0,0,0,F,Tampering With Physical Evidence,0,5,0,0
Female,22,Hispanic,0,5,0,0,2,F,Possession of Cocaine,1,5,2,1
Male,29,African-American,0,7,0,0,4,F,arrest case no charge,1,7,4,1
Male,27,Caucasian,0,3,0,0,1,M,Opert With Susp DL 2nd Offens,1,3,1,1
Male,26,Hispanic,0,5,0,0,7,F,Aggravated Assault W/Dead Weap,1,5,7,1
Male,52,Hispanic,0,3,0,0,20,F,False Bomb Report,0,3,20,0
Male,66,African-American,0,6,0,0,33,F,Crimin Mischief Damage $1000+,1,6,33,1
Male,27,Caucasian,0,5,0,0,2,F,Possession of Cocaine,0,5,2,0
Male,51,Caucasian,0,1,0,0,1,M,DUI Property Damage/Injury,0,1,1,0
Male,35,Caucasian,0,2,0,0,1,F,arrest case no charge,0,2,1,0
Male,26,African-American,0,7,0,0,1,F,Tampering With Physical Evidence,0,7,1,0
Male,52,Caucasian,0,3,0,0,4,M,Battery,0,3,4,0
Female,35,African-American,0,2,0,0,12,M,Susp Drivers Lic 1st Offense,0,2,12,0
Male,48,Other,0,5,0,0,12,F,Aggravated Assault w/Firearm,0,5,12,0
Female,26,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Female,48,Caucasian,0,1,0,0,0,M,Leave Accd/Attend Veh/Less $50,0,1,0,0
Male,30,Hispanic,0,4,0,0,7,M,Battery,0,4,7,0
Male,28,Other,0,1,0,0,2,M,Battery,0,1,2,0
Male,33,African-American,0,3,0,0,2,M,Battery,0,3,2,0
Female,34,African-American,0,4,0,0,6,F,Burglary Conveyance Unoccup,0,4,6,0
Male,25,Other,0,1,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,1,0,0
Male,59,African-American,0,7,0,0,10,F,arrest case no charge,1,7,10,1
Male,29,African-American,0,5,0,0,5,F,Poss Contr Subst W/o Prescript,1,5,5,1
Male,24,Caucasian,0,2,0,0,0,F,Possession of Cocaine,0,2,0,0
Male,48,Caucasian,0,7,0,0,1,F,Agg Battery Grt/Bod/Harm,1,7,1,1
Male,55,African-American,0,8,0,0,0,M,Battery,1,8,0,1
Male,52,African-American,0,5,0,0,4,M,Fail Register Vehicle,0,5,4,0
Male,20,African-American,0,4,0,0,0,F,Possession of Ethylone,1,4,0,1
Male,25,Caucasian,0,4,0,0,4,F,Possession of Cocaine,1,4,4,1
Male,24,Caucasian,0,2,0,0,0,F,Agg Battery Grt/Bod/Harm,0,2,0,0
Male,23,Caucasian,0,9,0,0,0,M,Battery,0,9,0,0
Male,27,Caucasian,0,4,1,3,6,F,Felony Battery (Dom Strang),1,4,6,0
Male,25,African-American,0,3,1,0,1,M,Battery,1,3,1,1
Male,31,African-American,0,2,0,0,0,F,Trespassing/Construction Site,0,2,0,0
Male,25,African-American,0,4,1,0,6,F,arrest case no charge,1,4,6,1
Male,32,Caucasian,0,1,0,0,1,F,arrest case no charge,1,1,1,1
Male,21,Caucasian,0,3,0,0,0,F,Grand Theft in the 3rd Degree,1,3,0,1
Male,37,Other,0,1,0,0,1,F,Crim Use of Personal ID Info,0,1,1,0
Male,25,Caucasian,0,3,0,0,0,F,Possession of Cannabis,0,3,0,0
Male,32,Hispanic,1,10,1,0,20,F,arrest case no charge,0,10,20,0
Male,35,African-American,0,7,0,0,0,F,Grand Theft in the 3rd Degree,0,7,0,0
Male,42,African-American,0,7,0,0,14,F,Drivg While Lic Suspd/Revk/Can,1,7,14,1
Male,24,Caucasian,0,10,0,1,9,M,Viol Injunct Domestic Violence,1,10,9,1
Male,22,Caucasian,1,10,0,4,6,F,Possession of Cocaine,1,10,6,1
Male,21,Hispanic,0,6,0,0,0,F,Grand Theft in the 3rd Degree,1,6,0,1
Male,47,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Male,27,African-American,0,9,0,0,5,F,Aggrav Battery w/Deadly Weapon,1,9,5,1
Male,43,Hispanic,0,1,0,0,2,M,DUI Level 0.15 Or Minor In Veh,1,1,2,1
Male,46,Caucasian,0,6,0,0,2,F,Possession Of Alprazolam,1,6,2,1
Male,44,African-American,0,3,0,0,1,M,Reckless Driving,0,3,1,0
Male,27,African-American,0,5,0,0,0,F,Consp Traff Oxycodone 28g><30k,0,5,0,0
Male,23,Caucasian,0,2,0,0,2,F,Possession of Cannabis,0,2,2,0
Female,50,Hispanic,0,1,0,0,1,F,Unemployment Compensatn Fraud,0,1,1,0
Male,42,African-American,0,5,0,0,8,F,arrest case no charge,0,5,8,0
Male,58,African-American,0,6,0,0,6,F,Felony Petit Theft,0,6,6,0
Male,26,African-American,0,6,0,1,3,F,Grand Theft (Motor Vehicle),1,6,3,0
Female,48,Other,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Male,39,African-American,0,3,0,0,3,F,Grand Theft in the 3rd Degree,1,3,3,1
Male,21,African-American,0,5,2,0,3,F,arrest case no charge,1,5,3,1
Male,63,Caucasian,0,1,0,0,1,M,DUI Property Damage/Injury,0,1,1,0
Male,22,African-American,0,7,1,0,3,F,arrest case no charge,1,7,3,1
Male,50,African-American,0,3,0,0,3,M,Battery,0,3,3,0
Male,38,African-American,0,1,0,0,0,F,Burglary Dwelling Assault/Batt,0,1,0,0
Male,41,Caucasian,0,6,0,0,1,F,Sexual Battery / Vict 12 Yrs +,0,6,1,0
Male,28,African-American,8,8,0,1,16,F,Aggravated Battery / Pregnant,1,8,16,1
Female,30,African-American,0,3,0,0,0,M,Battery,0,3,0,0
Male,23,African-American,0,5,0,0,1,F,Agg Fleeing and Eluding,0,5,1,0
Male,25,Caucasian,0,4,0,0,2,F,arrest case no charge,1,4,2,1
Male,40,Caucasian,0,4,0,0,5,F,Neglect Child / No Bodily Harm,0,4,5,0
Male,24,Hispanic,0,8,0,0,8,F,Possession of Cannabis,0,8,8,0
Male,27,African-American,0,4,0,0,5,M,Criminal Mischief Damage <$200,1,4,5,1
Male,44,Caucasian,0,3,0,0,11,M,Battery,0,3,11,0
Female,35,African-American,0,2,0,0,6,F,arrest case no charge,1,2,6,1
Male,42,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,38,African-American,0,7,0,0,15,F,Drivg While Lic Suspd/Revk/Can,1,7,15,0
Male,26,Hispanic,0,6,0,0,4,F,Possession of Cannabis,0,6,4,0
Female,25,African-American,0,3,0,0,0,M,Resist/Obstruct W/O Violence,0,3,0,0
Male,24,Caucasian,0,4,0,0,1,F,arrest case no charge,0,4,1,0
Male,64,Hispanic,0,1,0,0,1,F,Aggravated Assault,0,1,1,0
Female,49,Caucasian,0,1,0,0,2,M,Driving Under The Influence,1,1,2,1
Male,50,Caucasian,0,1,0,0,5,F,Driving While License Revoked,1,1,5,1
Male,28,Caucasian,0,6,0,0,8,F,arrest case no charge,1,6,8,1
Male,66,Caucasian,0,1,0,0,0,M,Battery,1,1,0,1
Female,46,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,30,African-American,0,6,0,1,5,F,Driving While License Revoked,1,6,5,1
Female,22,Caucasian,0,3,0,0,0,M,Battery,0,3,0,0
Male,23,Caucasian,0,4,0,0,1,M,arrest case no charge,0,4,1,0
Male,30,Other,0,6,0,0,0,M,Battery,1,6,0,1
Male,24,African-American,1,10,0,0,10,F,arrest case no charge,1,10,10,1
Male,31,Hispanic,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,31,Other,0,2,0,0,1,F,arrest case no charge,0,2,1,0
Male,21,African-American,4,7,0,0,4,F,arrest case no charge,1,7,4,1
Male,28,African-American,0,8,0,0,4,F,arrest case no charge,1,8,4,0
Male,25,African-American,0,3,0,0,0,M,Disorderly Conduct,1,3,0,0
Female,21,Caucasian,0,7,0,0,0,F,Burglary Unoccupied Dwelling,0,7,0,0
Male,27,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Male,20,Hispanic,0,2,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,2,0,1
Male,32,Hispanic,0,1,0,0,1,F,Possession of Cocaine,0,1,1,0
Female,24,Caucasian,0,5,0,1,0,F,Burglary Unoccupied Dwelling,0,5,0,0
Male,20,African-American,1,3,0,0,1,F,arrest case no charge,0,3,1,0
Male,31,African-American,0,8,0,0,3,M,Viol Pretrial Release Dom Viol,1,8,3,1
Male,27,African-American,0,7,0,0,3,M,Battery,1,7,3,1
Male,59,African-American,0,5,0,0,17,F,Grand Theft in the 3rd Degree,1,5,17,1
Male,40,African-American,0,2,0,0,0,F,Aggravated Assault w/Firearm,0,2,0,0
Male,22,African-American,0,10,0,0,11,F,Possession of Cocaine,1,10,11,1
Female,38,African-American,0,1,0,0,1,F,Robbery / No Weapon,0,1,1,0
Male,36,Hispanic,0,10,0,0,1,M,Petit Theft $100- $300,1,10,1,1
Male,30,African-American,0,7,0,0,1,M,Possess Cannabis/20 Grams Or Less,0,7,1,0
Male,27,Caucasian,0,6,0,0,6,F,arrest case no charge,1,6,6,1
Male,43,African-American,0,1,0,0,1,M,Battery,0,1,1,0
Female,59,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Male,37,Caucasian,0,1,0,0,2,M,DUI Level 0.15 Or Minor In Veh,0,1,2,0
Male,28,African-American,0,7,0,0,5,M,Felony Battery (Dom Strang),1,7,5,1
Male,38,Caucasian,0,1,0,0,0,F,Possession of Cocaine,0,1,0,0
Male,22,African-American,0,8,0,1,0,F,Att Burgl Unoccupied Dwel,1,8,0,1
Male,43,Hispanic,0,1,0,0,1,M,Operating W/O Valid License,0,1,1,0
Male,25,African-American,0,5,0,0,4,F,Grand Theft Firearm,1,5,4,1
Male,51,Caucasian,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,1,0,0
Male,30,Hispanic,0,5,0,0,6,F,Possession of Cocaine,1,5,6,1
Male,29,Caucasian,0,2,0,0,2,M,Felony Battery (Dom Strang),1,2,2,1
Male,28,African-American,0,3,0,0,10,F,Driving While License Revoked,0,3,10,0
Male,26,African-American,0,8,0,0,6,M,Possess Cannabis/20 Grams Or Less,0,8,6,0
Male,55,African-American,0,3,0,0,9,M,arrest case no charge,1,3,9,1
Female,23,Caucasian,0,10,0,0,3,F,Poss Contr Subst W/o Prescript,0,10,3,0
Female,22,African-American,0,5,0,0,0,M,Failure To Pay Taxi Cab Charge,0,5,0,0
Female,19,Caucasian,0,10,0,0,2,F,Possession of Cocaine,1,10,2,1
Male,31,African-American,0,1,0,0,1,M,Battery,0,1,1,0
Male,29,African-American,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,1,0,0
Male,61,African-American,0,6,0,0,15,F,Felony Petit Theft,1,6,15,1
Male,24,African-American,0,10,0,0,4,F,Possession of Cocaine,1,10,4,1
Male,31,Hispanic,0,2,0,0,0,M,Operating W/O Valid License,0,2,0,0
Male,20,African-American,0,9,1,1,4,F,arrest case no charge,1,9,4,1
Male,26,Caucasian,0,7,0,0,3,F,Burglary Conveyance Occupied,1,7,3,1
Male,27,Caucasian,0,9,0,0,5,M,Battery,0,9,5,0
Male,25,Caucasian,0,5,0,0,1,F,Aggravated Assault w/Firearm,0,5,1,0
Male,23,Caucasian,0,5,2,0,3,F,Manslaughter W/Weapon/Firearm,1,5,3,1
Male,38,African-American,0,1,0,0,0,F,Felony Battery (Dom Strang),0,1,0,0
Male,27,African-American,0,9,2,1,18,F,Felony Petit Theft,1,9,18,1
Female,35,Caucasian,0,3,0,0,0,F,Resist Officer w/Violence,1,3,0,1
Male,22,Other,0,9,0,0,0,F,Grand Theft (Motor Vehicle),0,9,0,0
Female,58,African-American,0,2,0,0,4,F,"Poss 3,4 MDMA (Ecstasy)",1,2,4,1
Female,57,Caucasian,0,4,0,0,0,M,Disorderly Conduct,1,4,0,1
Male,21,African-American,0,3,0,1,0,F,Use Scanning Device to Defraud,0,3,0,0
Female,22,African-American,0,8,0,0,0,F,Grand Theft in the 3rd Degree,0,8,0,0
Male,30,African-American,0,2,0,0,0,F,Burglary Unoccupied Dwelling,0,2,0,0
Male,24,Caucasian,0,10,0,0,1,F,arrest case no charge,1,10,1,1
Male,22,Caucasian,0,4,0,0,2,F,Battery on Law Enforc Officer,1,4,2,1
Male,29,Caucasian,0,4,0,0,3,F,Aggrav Stalking After Injunctn,1,4,3,1
Male,30,African-American,0,8,0,0,8,F,Possession of Cocaine,1,8,8,1
Female,31,African-American,0,6,0,0,10,F,Driving While License Revoked,0,6,10,0
Female,45,Caucasian,0,6,0,0,1,F,Felony Driving While Lic Suspd,0,6,1,0
Male,23,African-American,0,7,0,0,4,F,arrest case no charge,0,7,4,0
Male,39,Caucasian,0,2,0,0,2,F,False Ownership Info/Pawn Item,1,2,2,1
Male,31,African-American,0,8,0,0,0,F,Possession of Cocaine,1,8,0,1
Male,22,African-American,0,4,0,0,1,F,Burglary Structure Unoccup,1,4,1,1
Female,27,African-American,0,2,0,0,9,F,Arson II (Vehicle),1,2,9,1
Male,27,African-American,0,7,0,0,13,F,arrest case no charge,1,7,13,1
Male,38,Caucasian,0,1,0,0,1,F,Crimin Mischief Damage $1000+,1,1,1,1
Male,31,African-American,0,10,0,0,23,F,Poss Pyrrolidinovalerophenone,1,10,23,1
Male,47,African-American,0,9,0,0,20,F,Tamper With Witness/Victim/CI,0,9,20,0
Male,22,African-American,0,7,1,0,3,F,arrest case no charge,0,7,3,0
Male,35,African-American,0,9,0,1,1,M,Battery,1,9,1,1
Male,23,Hispanic,0,6,0,0,2,M,Possess Cannabis/20 Grams Or Less,1,6,2,1
Male,65,African-American,0,2,0,0,2,M,Violation of Injunction Order/Stalking/Cyberstalking,1,2,2,1
Male,35,African-American,0,4,0,0,0,M,Fail To Obey Police Officer,0,4,0,0
Female,33,African-American,0,3,0,0,0,F,Grand Theft (Motor Vehicle),0,3,0,0
Male,53,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Male,52,Hispanic,0,1,0,0,0,F,Driving While License Revoked,0,1,0,0
Male,21,African-American,0,5,0,0,0,F,Obstruct Fire Equipment,0,5,0,0
Male,37,African-American,0,4,0,0,11,F,Aggravated Battery / Pregnant,0,4,11,0
Male,30,Other,0,9,0,0,4,M,Reckless Driving,1,9,4,1
Male,33,Caucasian,0,5,0,0,5,F,arrest case no charge,0,5,5,0
Male,31,African-American,0,7,0,0,2,M,Assault,0,7,2,0
